nasa_hour_key,temp_2m_c,rel_humidity_2m_pct,wind_speed_10m_ms,wind_direction_10m_deg,surface_pressure_kpa,precipitation_mm_hr,allsky_surface_solar_downward_wm2,timestamp_utc
2024100223,11.22,85.0,6.01,109.7,101.64,0.01,0.0,2024-10-02 23:00:00+00:00
2024100300,10.76,85.14,5.8,115.4,101.65,0.0,0.0,2024-10-03 00:00:00+00:00
2024100301,10.23,85.61,5.47,119.1,101.65,0.0,0.0,2024-10-03 01:00:00+00:00
2024100302,9.8,85.95,5.23,121.6,101.63,0.0,0.0,2024-10-03 02:00:00+00:00
2024100303,9.45,86.34,5.11,122.8,101.61,0.0,0.0,2024-10-03 03:00:00+00:00
2024100304,9.25,86.81,5.11,123.1,101.6,0.0,0.0,2024-10-03 04:00:00+00:00
2024100305,9.16,87.33,5.13,123.3,101.59,0.0,0.0,2024-10-03 05:00:00+00:00
2024100306,9.13,87.78,5.2,123.9,101.59,0.0,0.0,2024-10-03 06:00:00+00:00
2024100307,10.11,84.41,5.24,125.2,101.59,0.0,65.0,2024-10-03 07:00:00+00:00
2024100308,11.86,79.0,5.77,128.0,101.6,0.0,161.02,2024-10-03 08:00:00+00:00
2024100309,12.73,75.28,6.27,132.7,101.62,0.0,226.93,2024-10-03 09:00:00+00:00
2024100310,13.2,72.68,6.39,138.3,101.62,0.0,292.7,2024-10-03 10:00:00+00:00
2024100311,13.55,71.23,6.17,142.8,101.6,0.0,372.98,2024-10-03 11:00:00+00:00
2024100312,13.83,70.32,6.05,146.9,101.55,0.01,376.1,2024-10-03 12:00:00+00:00
2024100313,14.0,70.11,6.02,150.0,101.49,0.01,355.38,2024-10-03 13:00:00+00:00
2024100314,13.96,70.76,6.07,152.1,101.43,0.01,292.95,2024-10-03 14:00:00+00:00
2024100315,13.71,72.71,5.95,153.2,101.39,0.01,214.95,2024-10-03 15:00:00+00:00
2024100316,13.21,77.13,5.42,153.3,101.37,0.0,107.8,2024-10-03 16:00:00+00:00
2024100317,12.41,83.07,4.92,153.6,101.37,0.0,20.65,2024-10-03 17:00:00+00:00
2024100318,11.93,86.08,5.34,153.8,101.35,0.0,0.0,2024-10-03 18:00:00+00:00
2024100319,11.91,87.1,5.83,154.0,101.33,0.01,0.0,2024-10-03 19:00:00+00:00
2024100320,11.88,88.28,6.13,154.1,101.29,0.03,0.0,2024-10-03 20:00:00+00:00
2024100321,11.84,89.41,6.35,155.9,101.25,0.05,0.0,2024-10-03 21:00:00+00:00
2024100322,11.88,90.53,6.53,160.1,101.22,0.07,0.0,2024-10-03 22:00:00+00:00
2024100323,11.94,91.76,6.76,163.3,101.19,0.12,0.0,2024-10-03 23:00:00+00:00
2024100400,12.12,91.22,7.49,167.4,101.15,0.22,0.0,2024-10-04 00:00:00+00:00
2024100401,12.24,91.03,7.85,171.6,101.12,0.32,0.0,2024-10-04 01:00:00+00:00
2024100402,12.55,90.83,8.39,174.5,101.08,0.5,0.0,2024-10-04 02:00:00+00:00
2024100403,12.73,90.71,8.43,173.9,101.05,0.54,0.0,2024-10-04 03:00:00+00:00
2024100404,12.79,90.65,8.45,171.4,101.01,0.53,0.0,2024-10-04 04:00:00+00:00
2024100405,12.78,90.12,8.62,170.9,100.96,0.84,0.0,2024-10-04 05:00:00+00:00
2024100406,12.74,89.35,8.77,172.3,100.94,1.59,0.0,2024-10-04 06:00:00+00:00
2024100407,12.83,88.16,9.0,173.0,100.92,2.28,28.02,2024-10-04 07:00:00+00:00
2024100408,13.09,87.19,9.07,172.5,100.9,2.65,69.9,2024-10-04 08:00:00+00:00
2024100409,13.37,87.69,9.04,170.7,100.88,2.7,106.97,2024-10-04 09:00:00+00:00
2024100410,13.68,88.48,9.31,170.5,100.87,2.83,138.43,2024-10-04 10:00:00+00:00
2024100411,13.94,88.99,9.3,171.8,100.84,3.04,150.85,2024-10-04 11:00:00+00:00
2024100412,14.18,89.08,9.3,173.7,100.82,3.49,106.32,2024-10-04 12:00:00+00:00
2024100413,14.57,88.46,9.44,175.4,100.77,3.6,102.65,2024-10-04 13:00:00+00:00
2024100414,14.77,87.67,9.47,176.6,100.72,3.71,84.18,2024-10-04 14:00:00+00:00
2024100415,14.58,88.23,9.51,176.6,100.68,3.13,97.12,2024-10-04 15:00:00+00:00
2024100416,14.24,89.69,9.43,174.9,100.66,1.54,53.92,2024-10-04 16:00:00+00:00
2024100417,13.97,90.65,9.5,173.8,100.64,0.82,12.48,2024-10-04 17:00:00+00:00
2024100418,13.79,91.21,9.51,173.1,100.64,0.88,0.0,2024-10-04 18:00:00+00:00
2024100419,13.75,91.74,9.44,173.6,100.63,0.98,0.0,2024-10-04 19:00:00+00:00
2024100420,13.72,92.32,9.33,174.1,100.62,0.83,0.0,2024-10-04 20:00:00+00:00
2024100421,13.73,92.85,9.2,174.5,100.6,0.79,0.0,2024-10-04 21:00:00+00:00
2024100422,13.79,92.99,9.24,174.2,100.6,0.83,0.0,2024-10-04 22:00:00+00:00
2024100423,13.82,93.2,9.35,173.1,100.58,0.89,0.0,2024-10-04 23:00:00+00:00
2024100500,13.8,93.2,9.5,172.1,100.56,0.85,0.0,2024-10-05 00:00:00+00:00
2024100501,13.72,92.84,9.7,171.5,100.52,0.69,0.0,2024-10-05 01:00:00+00:00
2024100502,13.6,92.29,9.82,170.7,100.47,0.48,0.0,2024-10-05 02:00:00+00:00
2024100503,13.46,91.95,9.8,170.4,100.42,0.46,0.0,2024-10-05 03:00:00+00:00
2024100504,13.37,91.32,9.84,170.4,100.39,0.5,0.0,2024-10-05 04:00:00+00:00
2024100505,13.28,90.66,9.75,170.2,100.34,0.56,0.0,2024-10-05 05:00:00+00:00
2024100506,13.19,90.54,9.42,168.9,100.31,0.92,0.0,2024-10-05 06:00:00+00:00
2024100507,13.23,90.06,9.15,165.7,100.28,1.28,25.62,2024-10-05 07:00:00+00:00
2024100508,13.51,89.29,9.17,159.6,100.2,1.22,67.95,2024-10-05 08:00:00+00:00
2024100509,13.88,87.41,9.87,156.3,100.14,0.65,119.47,2024-10-05 09:00:00+00:00
2024100510,14.32,83.45,10.54,157.2,100.09,0.09,156.85,2024-10-05 10:00:00+00:00
2024100511,14.66,79.2,11.0,158.4,100.04,0.0,188.1,2024-10-05 11:00:00+00:00
2024100512,14.85,76.34,11.18,162.3,100.01,0.0,194.55,2024-10-05 12:00:00+00:00
2024100513,14.74,75.47,11.17,160.3,99.91,0.0,161.6,2024-10-05 13:00:00+00:00
2024100514,14.63,74.29,11.75,157.5,99.78,0.0,102.85,2024-10-05 14:00:00+00:00
2024100515,14.52,73.88,11.78,158.9,99.68,0.0,79.85,2024-10-05 15:00:00+00:00
2024100516,14.32,75.32,11.1,162.5,99.66,0.01,35.47,2024-10-05 16:00:00+00:00
2024100517,13.75,78.96,10.22,164.4,99.67,12.75,8.98,2024-10-05 17:00:00+00:00
2024100518,13.2,84.2,8.74,159.8,99.61,14.57,0.0,2024-10-05 18:00:00+00:00
2024100519,13.19,86.19,9.79,153.5,99.54,12.94,0.0,2024-10-05 19:00:00+00:00
2024100520,13.05,89.23,10.43,150.9,99.47,7.8,0.0,2024-10-05 20:00:00+00:00
2024100521,12.91,90.0,11.04,151.0,99.4,5.85,0.0,2024-10-05 21:00:00+00:00
2024100522,12.79,90.42,11.19,151.8,99.33,6.88,0.0,2024-10-05 22:00:00+00:00
2024100523,12.78,90.73,11.21,153.2,99.25,8.43,0.0,2024-10-05 23:00:00+00:00
2024100600,12.78,90.97,10.86,154.4,99.16,8.98,0.0,2024-10-06 00:00:00+00:00
2024100601,12.79,91.49,10.08,156.1,99.09,11.47,0.0,2024-10-06 01:00:00+00:00
2024100602,12.81,92.28,9.29,158.3,99.04,10.15,0.0,2024-10-06 02:00:00+00:00
2024100603,12.81,93.1,8.78,159.6,99.01,5.73,0.0,2024-10-06 03:00:00+00:00
2024100604,12.85,93.68,8.45,159.6,98.98,3.36,0.0,2024-10-06 04:00:00+00:00
2024100605,12.93,94.22,8.05,158.8,98.95,2.64,0.0,2024-10-06 05:00:00+00:00
2024100606,13.04,94.68,7.66,158.1,98.93,2.35,0.0,2024-10-06 06:00:00+00:00
2024100607,13.28,94.73,7.6,158.3,98.91,2.68,45.7,2024-10-06 07:00:00+00:00
2024100608,13.73,94.37,7.59,158.0,98.89,3.62,137.73,2024-10-06 08:00:00+00:00
2024100609,14.2,94.31,7.4,156.9,98.85,6.18,201.62,2024-10-06 09:00:00+00:00
2024100610,14.67,93.71,7.22,157.9,98.82,10.27,263.8,2024-10-06 10:00:00+00:00
2024100611,15.1,92.22,7.01,163.6,98.78,12.12,305.95,2024-10-06 11:00:00+00:00
2024100612,15.55,89.39,6.21,172.2,98.76,9.29,343.77,2024-10-06 12:00:00+00:00
2024100613,15.9,84.94,5.37,184.5,98.72,5.65,353.15,2024-10-06 13:00:00+00:00
2024100614,15.96,80.7,4.76,196.8,98.69,1.82,282.77,2024-10-06 14:00:00+00:00
2024100615,15.68,78.44,4.37,200.8,98.67,0.39,205.05,2024-10-06 15:00:00+00:00
2024100616,15.09,80.92,3.66,199.3,98.65,0.08,125.35,2024-10-06 16:00:00+00:00
2024100617,13.57,86.96,3.26,195.1,98.65,0.02,24.05,2024-10-06 17:00:00+00:00
2024100618,12.37,90.24,3.73,187.4,98.65,0.01,0.0,2024-10-06 18:00:00+00:00
2024100619,12.03,93.38,4.26,180.3,98.63,0.01,0.0,2024-10-06 19:00:00+00:00
2024100620,11.82,97.16,4.8,174.4,98.62,0.1,0.0,2024-10-06 20:00:00+00:00
2024100621,11.74,99.82,5.2,170.4,98.6,0.35,0.0,2024-10-06 21:00:00+00:00
2024100622,11.79,100.0,5.29,167.6,98.58,0.38,0.0,2024-10-06 22:00:00+00:00
2024100623,11.84,100.0,5.19,165.6,98.56,0.55,0.0,2024-10-06 23:00:00+00:00
2024100700,11.88,100.0,5.11,165.3,98.53,0.74,0.0,2024-10-07 00:00:00+00:00
2024100701,11.97,100.0,5.16,168.5,98.51,1.25,0.0,2024-10-07 01:00:00+00:00
2024100702,11.89,98.86,5.01,172.7,98.51,2.46,0.0,2024-10-07 02:00:00+00:00
2024100703,11.85,97.32,4.88,176.9,98.52,3.64,0.0,2024-10-07 03:00:00+00:00
2024100704,11.86,96.59,4.66,181.7,98.53,3.74,0.0,2024-10-07 04:00:00+00:00
2024100705,11.88,96.48,4.51,182.4,98.54,2.44,0.0,2024-10-07 05:00:00+00:00
2024100706,11.78,96.8,4.38,178.2,98.56,1.17,0.0,2024-10-07 06:00:00+00:00
2024100707,12.28,95.86,4.58,172.0,98.57,0.65,50.75,2024-10-07 07:00:00+00:00
2024100708,13.35,94.3,5.17,165.7,98.59,0.7,150.12,2024-10-07 08:00:00+00:00
2024100709,14.15,93.11,5.4,162.6,98.6,0.56,227.77,2024-10-07 09:00:00+00:00
2024100710,14.89,88.87,5.92,165.9,98.61,0.56,308.65,2024-10-07 10:00:00+00:00
2024100711,15.5,81.99,6.24,168.3,98.62,0.39,362.45,2024-10-07 11:00:00+00:00
2024100712,15.98,76.67,6.36,169.6,98.63,0.23,346.05,2024-10-07 12:00:00+00:00
2024100713,16.2,74.13,6.35,170.0,98.61,0.16,328.6,2024-10-07 13:00:00+00:00
2024100714,16.17,74.35,6.06,169.1,98.6,0.13,257.45,2024-10-07 14:00:00+00:00
2024100715,15.8,77.51,5.34,164.5,98.57,0.14,174.43,2024-10-07 15:00:00+00:00
2024100716,15.07,84.32,4.49,153.1,98.55,0.2,97.35,2024-10-07 16:00:00+00:00
2024100717,13.96,91.68,4.21,142.5,98.56,0.43,15.88,2024-10-07 17:00:00+00:00
2024100718,13.42,95.28,4.67,137.7,98.58,0.75,0.0,2024-10-07 18:00:00+00:00
2024100719,13.4,96.22,4.95,133.5,98.58,1.59,0.0,2024-10-07 19:00:00+00:00
2024100720,13.3,96.23,4.81,128.3,98.57,2.81,0.0,2024-10-07 20:00:00+00:00
2024100721,13.07,96.42,4.39,119.6,98.56,5.88,0.0,2024-10-07 21:00:00+00:00
2024100722,12.88,96.23,4.25,107.8,98.52,14.45,0.0,2024-10-07 22:00:00+00:00
2024100723,12.98,94.93,4.59,98.0,98.49,25.67,0.0,2024-10-07 23:00:00+00:00
2024100800,13.11,94.61,5.21,89.2,98.44,28.42,0.0,2024-10-08 00:00:00+00:00
2024100801,13.15,94.93,5.68,83.5,98.39,21.3,0.0,2024-10-08 01:00:00+00:00
2024100802,13.22,95.17,6.2,81.3,98.34,18.22,0.0,2024-10-08 02:00:00+00:00
2024100803,13.29,95.31,6.11,80.6,98.3,18.99,0.0,2024-10-08 03:00:00+00:00
2024100804,13.21,94.85,5.78,82.6,98.26,19.04,0.0,2024-10-08 04:00:00+00:00
2024100805,13.09,94.75,5.52,87.8,98.25,17.23,0.0,2024-10-08 05:00:00+00:00
2024100806,12.92,95.28,4.95,94.1,98.24,19.75,0.0,2024-10-08 06:00:00+00:00
2024100807,12.91,95.46,4.37,100.3,98.25,22.55,36.45,2024-10-08 07:00:00+00:00
2024100808,13.5,94.4,4.22,104.6,98.28,20.46,117.95,2024-10-08 08:00:00+00:00
2024100809,13.96,93.01,4.17,106.0,98.31,16.22,195.12,2024-10-08 09:00:00+00:00
2024100810,14.36,90.46,3.99,105.6,98.33,11.34,258.4,2024-10-08 10:00:00+00:00
2024100811,14.71,87.42,3.92,95.9,98.34,8.48,297.05,2024-10-08 11:00:00+00:00
2024100812,14.94,84.66,4.1,83.7,98.34,6.25,280.38,2024-10-08 12:00:00+00:00
2024100813,14.99,83.09,4.51,72.4,98.33,4.09,263.17,2024-10-08 13:00:00+00:00
2024100814,14.86,82.95,5.0,64.2,98.31,2.48,205.07,2024-10-08 14:00:00+00:00
2024100815,14.58,84.17,5.25,56.9,98.3,1.79,134.77,2024-10-08 15:00:00+00:00
2024100816,14.12,87.21,5.14,48.9,98.31,1.84,72.12,2024-10-08 16:00:00+00:00
2024100817,13.38,91.13,4.82,40.8,98.34,1.37,11.6,2024-10-08 17:00:00+00:00
2024100818,13.09,92.07,5.15,33.8,98.37,1.74,0.0,2024-10-08 18:00:00+00:00
2024100819,13.04,92.39,5.33,25.0,98.4,2.76,0.0,2024-10-08 19:00:00+00:00
2024100820,12.94,92.6,5.68,19.4,98.42,3.61,0.0,2024-10-08 20:00:00+00:00
2024100821,12.77,93.12,6.05,17.0,98.44,3.36,0.0,2024-10-08 21:00:00+00:00
2024100822,12.61,93.58,6.78,19.7,98.45,3.86,0.0,2024-10-08 22:00:00+00:00
2024100823,12.37,94.0,7.41,22.0,98.47,3.18,0.0,2024-10-08 23:00:00+00:00
2024100900,12.07,93.56,7.79,21.3,98.49,2.78,0.0,2024-10-09 00:00:00+00:00
2024100901,11.79,92.94,7.98,20.2,98.51,2.21,0.0,2024-10-09 01:00:00+00:00
2024100902,11.55,92.37,8.09,17.2,98.52,2.19,0.0,2024-10-09 02:00:00+00:00
2024100903,11.39,92.08,7.98,14.8,98.53,2.26,0.0,2024-10-09 03:00:00+00:00
2024100904,11.38,91.68,8.29,14.3,98.54,2.15,0.0,2024-10-09 04:00:00+00:00
2024100905,11.38,91.46,8.61,15.0,98.55,2.21,0.0,2024-10-09 05:00:00+00:00
2024100906,11.28,91.15,8.64,15.4,98.57,1.99,0.0,2024-10-09 06:00:00+00:00
2024100907,11.11,90.92,8.41,12.9,98.62,1.67,25.38,2024-10-09 07:00:00+00:00
2024100908,11.38,89.46,8.62,12.7,98.66,1.63,93.57,2024-10-09 08:00:00+00:00
2024100909,12.0,86.91,8.94,15.6,98.7,1.39,143.45,2024-10-09 09:00:00+00:00
2024100910,12.63,82.46,9.35,18.8,98.75,0.91,200.98,2024-10-09 10:00:00+00:00
2024100911,13.13,77.65,9.25,19.7,98.79,0.64,240.85,2024-10-09 11:00:00+00:00
2024100912,13.43,74.33,9.03,17.9,98.82,0.81,243.5,2024-10-09 12:00:00+00:00
2024100913,13.51,72.95,8.83,15.4,98.86,1.07,236.02,2024-10-09 13:00:00+00:00
2024100914,13.37,72.92,8.48,13.2,98.89,1.27,195.2,2024-10-09 14:00:00+00:00
2024100915,13.01,74.69,7.91,9.8,98.94,1.94,144.18,2024-10-09 15:00:00+00:00
2024100916,12.52,78.05,7.39,5.4,99.0,3.47,73.5,2024-10-09 16:00:00+00:00
2024100917,11.67,82.38,7.08,2.1,99.07,4.04,11.73,2024-10-09 17:00:00+00:00
2024100918,10.97,85.18,7.01,1.6,99.18,3.6,0.0,2024-10-09 18:00:00+00:00
2024100919,10.59,85.59,7.04,5.9,99.28,5.43,0.0,2024-10-09 19:00:00+00:00
2024100920,10.23,86.24,6.8,10.6,99.38,7.8,0.0,2024-10-09 20:00:00+00:00
2024100921,9.85,87.38,6.41,13.6,99.49,11.43,0.0,2024-10-09 21:00:00+00:00
2024100922,9.54,87.7,6.24,15.3,99.57,12.53,0.0,2024-10-09 22:00:00+00:00
2024100923,9.21,87.42,6.27,15.3,99.65,11.29,0.0,2024-10-09 23:00:00+00:00
2024101000,8.82,87.3,6.28,12.8,99.73,8.19,0.0,2024-10-10 00:00:00+00:00
2024101001,8.38,87.11,6.15,7.8,99.8,4.37,0.0,2024-10-10 01:00:00+00:00
2024101002,7.93,87.03,6.15,1.5,99.86,2.02,0.0,2024-10-10 02:00:00+00:00
2024101003,7.43,87.18,6.22,357.7,99.93,1.16,0.0,2024-10-10 03:00:00+00:00
2024101004,6.97,87.49,6.28,354.5,100.0,0.6,0.0,2024-10-10 04:00:00+00:00
2024101005,6.68,87.52,6.43,352.3,100.07,0.26,0.0,2024-10-10 05:00:00+00:00
2024101006,6.18,87.95,5.99,351.7,100.15,0.2,0.0,2024-10-10 06:00:00+00:00
2024101007,6.25,87.09,6.14,350.0,100.23,0.38,47.33,2024-10-10 07:00:00+00:00
2024101008,6.72,84.88,6.03,350.1,100.32,0.22,163.1,2024-10-10 08:00:00+00:00
2024101009,7.61,81.0,5.93,350.9,100.4,0.04,254.85,2024-10-10 09:00:00+00:00
2024101010,8.67,74.0,6.03,355.5,100.48,0.02,341.3,2024-10-10 10:00:00+00:00
2024101011,9.47,67.97,5.87,357.9,100.53,0.02,395.5,2024-10-10 11:00:00+00:00
2024101012,9.9,63.82,5.6,357.2,100.57,0.01,432.33,2024-10-10 12:00:00+00:00
2024101013,10.17,61.53,5.27,354.6,100.59,0.01,394.52,2024-10-10 13:00:00+00:00
2024101014,10.32,60.66,4.93,350.2,100.6,0.01,325.9,2024-10-10 14:00:00+00:00
2024101015,10.28,61.35,4.57,344.9,100.62,0.01,236.82,2024-10-10 15:00:00+00:00
2024101016,9.89,67.09,3.76,338.0,100.67,0.01,113.78,2024-10-10 16:00:00+00:00
2024101017,8.52,75.65,3.48,328.6,100.72,0.01,14.02,2024-10-10 17:00:00+00:00
2024101018,7.67,78.2,3.75,320.6,100.77,0.02,0.0,2024-10-10 18:00:00+00:00
2024101019,7.36,81.17,3.93,316.2,100.82,0.05,0.0,2024-10-10 19:00:00+00:00
2024101020,6.95,84.48,4.09,314.5,100.85,0.08,0.0,2024-10-10 20:00:00+00:00
2024101021,6.49,87.73,4.15,313.0,100.89,0.06,0.0,2024-10-10 21:00:00+00:00
2024101022,6.03,90.07,4.12,310.4,100.92,0.04,0.0,2024-10-10 22:00:00+00:00
2024101023,5.66,91.37,4.06,304.6,100.94,0.02,0.0,2024-10-10 23:00:00+00:00
2024101100,5.38,91.74,4.04,296.1,100.96,0.01,0.0,2024-10-11 00:00:00+00:00
2024101101,5.16,92.26,4.17,287.6,100.98,0.01,0.0,2024-10-11 01:00:00+00:00
2024101102,5.04,92.5,4.39,280.9,101.0,0.01,0.0,2024-10-11 02:00:00+00:00
2024101103,4.94,93.71,4.6,275.5,101.0,0.02,0.0,2024-10-11 03:00:00+00:00
2024101104,4.89,94.6,4.73,270.5,101.01,0.03,0.0,2024-10-11 04:00:00+00:00
2024101105,5.31,92.59,5.02,266.9,101.0,0.04,0.0,2024-10-11 05:00:00+00:00
2024101106,5.48,91.32,5.22,264.5,100.99,0.06,0.0,2024-10-11 06:00:00+00:00
2024101107,5.66,90.36,5.13,262.0,100.99,0.06,40.9,2024-10-11 07:00:00+00:00
2024101108,6.33,88.63,4.97,259.1,101.0,0.03,150.75,2024-10-11 08:00:00+00:00
2024101109,7.44,84.79,5.0,254.1,101.02,0.01,240.32,2024-10-11 09:00:00+00:00
2024101110,8.88,78.87,5.11,249.3,101.03,0.01,320.9,2024-10-11 10:00:00+00:00
2024101111,10.25,71.15,5.27,249.8,101.02,0.02,371.65,2024-10-11 11:00:00+00:00
2024101112,10.92,66.91,5.04,251.0,100.98,0.02,394.67,2024-10-11 12:00:00+00:00
2024101113,11.28,64.8,4.58,251.4,100.91,0.02,274.98,2024-10-11 13:00:00+00:00
2024101114,11.4,64.24,4.02,248.2,100.84,0.02,219.45,2024-10-11 14:00:00+00:00
2024101115,11.25,65.33,3.56,238.5,100.78,0.03,152.62,2024-10-11 15:00:00+00:00
2024101116,10.7,72.87,3.11,225.5,100.76,0.07,68.78,2024-10-11 16:00:00+00:00
2024101117,9.65,78.74,3.7,218.2,100.8,0.15,7.1,2024-10-11 17:00:00+00:00
2024101118,9.26,80.16,4.44,215.4,100.81,0.21,0.0,2024-10-11 18:00:00+00:00
2024101119,9.04,81.16,4.75,214.5,100.75,0.12,0.0,2024-10-11 19:00:00+00:00
2024101120,8.61,82.19,4.52,216.7,100.65,0.07,0.0,2024-10-11 20:00:00+00:00
2024101121,8.19,83.18,4.39,223.7,100.59,0.05,0.0,2024-10-11 21:00:00+00:00
2024101122,8.06,83.6,4.85,227.3,100.57,0.04,0.0,2024-10-11 22:00:00+00:00
2024101123,8.14,83.7,5.62,225.9,100.52,0.03,0.0,2024-10-11 23:00:00+00:00
2024101200,7.93,84.87,5.94,227.0,100.47,0.04,0.0,2024-10-12 00:00:00+00:00
2024101201,7.53,86.41,6.18,231.0,100.43,0.06,0.0,2024-10-12 01:00:00+00:00
2024101202,7.19,87.12,6.32,232.5,100.36,0.04,0.0,2024-10-12 02:00:00+00:00
2024101203,6.96,87.45,6.35,232.2,100.26,0.03,0.0,2024-10-12 03:00:00+00:00
2024101204,6.63,89.22,6.38,232.2,100.17,0.04,0.0,2024-10-12 04:00:00+00:00
2024101205,6.61,90.59,6.73,236.3,100.11,0.09,0.0,2024-10-12 05:00:00+00:00
2024101206,6.88,91.44,7.17,239.4,100.04,0.26,0.0,2024-10-12 06:00:00+00:00
2024101207,7.38,91.56,7.79,239.6,99.98,0.72,34.22,2024-10-12 07:00:00+00:00
2024101208,8.02,91.33,8.25,238.1,99.94,2.7,141.52,2024-10-12 08:00:00+00:00
2024101209,8.79,91.3,8.48,239.5,99.91,6.79,225.57,2024-10-12 09:00:00+00:00
2024101210,9.78,90.65,8.54,248.8,99.89,7.4,308.52,2024-10-12 10:00:00+00:00
2024101211,10.76,85.75,8.79,268.7,99.88,6.41,392.88,2024-10-12 11:00:00+00:00
2024101212,11.15,76.12,9.68,286.5,99.89,2.29,374.33,2024-10-12 12:00:00+00:00
2024101213,11.41,67.53,10.6,291.4,99.95,0.92,360.95,2024-10-12 13:00:00+00:00
2024101214,11.33,65.07,11.18,296.3,100.0,0.56,280.65,2024-10-12 14:00:00+00:00
2024101215,10.64,66.55,11.2,305.0,100.07,0.14,209.1,2024-10-12 15:00:00+00:00
2024101216,9.63,70.63,10.63,308.8,100.2,0.04,98.18,2024-10-12 16:00:00+00:00
2024101217,8.51,76.57,9.35,310.4,100.33,0.04,10.57,2024-10-12 17:00:00+00:00
2024101218,7.61,81.97,8.32,308.8,100.46,0.03,0.0,2024-10-12 18:00:00+00:00
2024101219,7.07,85.16,7.75,306.5,100.58,0.03,0.0,2024-10-12 19:00:00+00:00
2024101220,6.74,86.39,7.56,305.3,100.69,0.01,0.0,2024-10-12 20:00:00+00:00
2024101221,6.38,87.49,7.3,306.8,100.81,0.01,0.0,2024-10-12 21:00:00+00:00
2024101222,6.16,87.86,6.89,309.2,100.87,0.01,0.0,2024-10-12 22:00:00+00:00
2024101223,5.65,89.45,6.02,312.5,100.9,0.0,0.0,2024-10-12 23:00:00+00:00
2024101300,5.28,89.97,5.35,315.5,100.9,0.0,0.0,2024-10-13 00:00:00+00:00
2024101301,5.53,87.37,4.89,314.6,100.92,0.0,0.0,2024-10-13 01:00:00+00:00
2024101302,5.84,85.71,4.51,310.0,100.95,0.0,0.0,2024-10-13 02:00:00+00:00
2024101303,5.85,85.34,4.02,304.7,100.99,0.0,0.0,2024-10-13 03:00:00+00:00
2024101304,5.8,84.99,3.55,301.0,101.05,0.0,0.0,2024-10-13 04:00:00+00:00
2024101305,5.8,84.17,3.22,299.8,101.13,0.0,0.0,2024-10-13 05:00:00+00:00
2024101306,5.85,82.35,2.63,301.6,101.17,0.0,0.0,2024-10-13 06:00:00+00:00
2024101307,6.15,79.0,1.89,295.3,101.24,0.0,22.77,2024-10-13 07:00:00+00:00
2024101308,6.59,75.32,0.67,281.1,101.26,0.01,82.47,2024-10-13 08:00:00+00:00
2024101309,7.1,73.21,0.68,153.1,101.26,0.01,135.65,2024-10-13 09:00:00+00:00
2024101310,7.63,71.82,1.97,147.4,101.24,0.01,179.18,2024-10-13 10:00:00+00:00
2024101311,8.22,72.11,2.83,156.5,101.23,0.01,191.02,2024-10-13 11:00:00+00:00
2024101312,8.7,72.49,3.53,160.0,101.18,0.01,177.52,2024-10-13 12:00:00+00:00
2024101313,9.05,73.28,4.1,163.3,101.12,0.01,146.38,2024-10-13 13:00:00+00:00
2024101314,9.26,74.0,4.52,164.6,101.06,0.01,112.65,2024-10-13 14:00:00+00:00
2024101315,9.45,74.1,4.71,163.3,101.0,0.01,71.88,2024-10-13 15:00:00+00:00
2024101316,9.41,75.23,4.64,161.9,100.96,0.03,29.7,2024-10-13 16:00:00+00:00
2024101317,8.95,77.18,4.85,160.9,100.96,0.05,2.6,2024-10-13 17:00:00+00:00
2024101318,9.02,77.08,5.19,156.6,100.94,0.09,0.0,2024-10-13 18:00:00+00:00
2024101319,9.27,77.41,5.54,156.3,100.9,0.03,0.0,2024-10-13 19:00:00+00:00
2024101320,9.38,78.73,5.65,156.7,100.86,0.02,0.0,2024-10-13 20:00:00+00:00
2024101321,9.44,80.56,5.74,156.8,100.83,0.02,0.0,2024-10-13 21:00:00+00:00
2024101322,9.32,82.69,5.77,155.2,100.79,0.02,0.0,2024-10-13 22:00:00+00:00
2024101323,8.77,86.08,5.71,151.4,100.75,0.01,0.0,2024-10-13 23:00:00+00:00
2024101400,7.82,91.03,5.42,146.5,100.73,0.01,0.0,2024-10-14 00:00:00+00:00
2024101401,7.28,93.18,5.02,139.2,100.72,0.01,0.0,2024-10-14 01:00:00+00:00
2024101402,6.98,93.82,4.62,129.0,100.7,0.02,0.0,2024-10-14 02:00:00+00:00
2024101403,6.88,92.99,4.41,118.6,100.67,0.02,0.0,2024-10-14 03:00:00+00:00
2024101404,6.94,91.31,4.34,111.9,100.66,0.02,0.0,2024-10-14 04:00:00+00:00
2024101405,7.12,89.56,4.16,108.2,100.67,0.02,0.0,2024-10-14 05:00:00+00:00
2024101406,7.61,86.64,3.7,107.9,100.72,0.01,0.0,2024-10-14 06:00:00+00:00
2024101407,8.13,84.42,3.29,107.7,100.78,0.01,38.2,2024-10-14 07:00:00+00:00
2024101408,9.59,81.5,2.99,104.3,100.82,0.0,152.48,2024-10-14 08:00:00+00:00
2024101409,11.3,76.33,3.33,100.2,100.85,0.0,247.7,2024-10-14 09:00:00+00:00
2024101410,11.95,72.89,3.95,101.3,100.85,0.0,329.02,2024-10-14 10:00:00+00:00
2024101411,12.38,72.08,4.28,104.3,100.85,0.0,378.08,2024-10-14 11:00:00+00:00
